"DayOfWeek","Date Reported","Date Occurred","Time Occurred","Area ID","Reporting District","MO Codes","Victim Age","Victim Sex","Victim Descent","Premise Code","DR Number","MonthOccurred","HourOccurred","ReportingDelay"
2,2023-03-06 00:00:00,2023-03-06 00:00:00,1350,7,722,"3033 3034 3037 3101 3401 3701 3004 3028 4027",37,"M","W",101,230706801,3,13,0
1,2023-03-14 00:00:00,2023-03-12 00:00:00,1345,13,1365,"0605 3101 3401 3701 4024 3004 3036 3029 3026 3033",38,"F","H",101,231307630,3,13,2
6,2023-11-24 00:00:00,2023-11-24 00:00:00,100,19,1971,"3011 3028 4019 3030 3034 3037 3101",99,"M","O",101,231917005,11,1,0
4,2023-11-22 00:00:00,2023-11-22 00:00:00,1800,16,1685,"3006 3028 4026 3034 3102",99,"F","O",108,231614287,11,18,0
6,2023-03-09 00:00:00,2023-03-03 00:00:00,1350,12,1256,"4025 3036 3004 3025 3029 3101",38,"F","B",101,231208150,3,13,6
2,2023-03-06 00:00:00,2023-03-06 00:00:00,1120,10,1008,"3103 3011 3028 4026 3032 3034 3037",99,"X","O",101,231006496,3,11,0
5,2023-03-02 00:00:00,2023-03-02 00:00:00,1015,3,363,"3101 3011 3028 3030 4025",65,"M","A",101,230307187,3,10,0
6,2023-03-10 00:00:00,2023-03-10 00:00:00,1110,6,656,"3035 3037 3101 3401 3701 3003 3024 4027",32,"M","H",101,230607001,3,11,0
6,2023-03-10 00:00:00,2023-03-10 00:00:00,1800,19,1956,"3037 3101 3004 3028 4019 3039",49,"F","H",101,231906824,3,18,0
5,2023-03-15 00:00:00,2023-03-09 00:00:00,2125,8,871,"3004 3028 4008 3034 3037 3101 3401 3701",52,"M","H",101,230807212,3,21,6
7,2023-03-06 00:00:00,2023-03-04 00:00:00,1015,3,396,"3004 3026 3029 4024",50,"F","H",101,230307356,3,10,2
7,2023-03-04 00:00:00,2023-03-04 00:00:00,2100,5,516,"4025 3003 3025 3101",18,"M","H",101,230506354,3,21,0
5,2023-01-26 00:00:00,2023-01-26 00:00:00,550,11,1177,"0605 3030 4024",43,"F","H",101,231106762,1,5,0
1,2023-03-06 00:00:00,2023-03-05 00:00:00,1933,1,119,"0605 3030 4024",69,"M","B",101,230108566,3,19,1
1,2023-03-06 00:00:00,2023-03-05 00:00:00,1230,17,1795,"3006 3101 4017 3028 3030 3037",34,"M","H",101,231706628,3,12,1
4,2023-03-07 00:00:00,2023-01-25 00:00:00,2220,2,247,"0605 3030 4024",45,"M","H",101,230207548,1,22,41
7,2023-03-11 00:00:00,2023-03-11 00:00:00,1205,21,2156,"3037 3102 3003 3025 4026 3029 3032",25,"M","B",101,232106615,3,12,0
4,2023-11-22 00:00:00,2023-11-22 00:00:00,1408,6,637,"3004 3028 3034 3037 3101 3401 3701 4027",22,"M","O",101,230618140,11,14,0
5,2023-03-16 00:00:00,2023-03-16 00:00:00,255,3,376,"3006 3028 3030 4025",59,"M","H",101,230307822,3,2,0
7,2023-03-18 00:00:00,2023-03-18 00:00:00,1355,12,1268,"3004 3026 4012 3029",67,"F","H",101,231208606,3,13,0
6,2023-11-17 00:00:00,2023-11-17 00:00:00,715,11,1184,"0605 3003 3024 3036 3101 4024 3401 3701 3033 3035",48,"F","H",101,231115878,11,7,0
5,2023-03-02 00:00:00,2023-02-23 00:00:00,1520,18,1824,"3010 3026 4025 3101",32,"F","B",101,231807078,2,15,7
1,2023-03-07 00:00:00,2023-03-05 00:00:00,400,16,1687,"3101 4016 3037 3011 3028 3030 3032 3034",40,"M","O",101,231605985,3,4,2
7,2023-11-12 00:00:00,2023-11-11 00:00:00,35,2,281,"3401 3701 4002 3006 0605 3028 3030 3033 3037 3101",30,"M","H",101,230220816,11,0,1
6,2023-11-24 00:00:00,2023-11-24 00:00:00,1831,2,231,"0605 3101 3401 3701 4024 3003 3037 3024 3033 3035",48,"M","H",101,230221468,11,18,0
2,2023-03-13 00:00:00,2023-03-13 00:00:00,45,9,909,"3025 4026 3029 3033 3035 3036 3003",16,"M","H",101,230906818,3,0,0
1,2023-03-13 00:00:00,2023-03-12 00:00:00,715,3,378,"4025 3037 3011 3028 3030 3101",40,"M","O",101,230307648,3,7,1
3,2023-03-14 00:00:00,2023-03-14 00:00:00,1520,12,1259,"3025 3029 4025 3004",52,"F","H",101,231208409,3,15,0
7,2023-03-12 00:00:00,2023-03-11 00:00:00,2145,10,1017,"3036 3602 3101 3004 3026 4026 3038",20,"F","H",101,231006716,3,21,1
3,2023-03-07 00:00:00,2023-03-07 00:00:00,930,12,1213,"3011 3028 4025 3039",44,"M","B",101,231208013,3,9,0
3,2023-03-14 00:00:00,2023-03-14 00:00:00,630,20,2081,"3004 3025 3038 4027 3035 3037 3101 3401 3701 1402",36,"F","H",101,232006945,3,6,0
6,2023-03-15 00:00:00,2023-03-10 00:00:00,2230,3,325,"4025 3004 3028 3034",53,"M","H",101,230307776,3,22,5
5,2023-03-09 00:00:00,2023-03-09 00:00:00,1925,7,758,"3025 3035 3101 3401 3701 3004 3036 4027",18,"F","W",101,230706925,3,19,0
6,2023-03-04 00:00:00,2023-03-03 00:00:00,1300,12,1258,"3006 3028 3034 4025",32,"F","H",101,231207802,3,13,1
4,2023-11-15 00:00:00,2023-11-15 00:00:00,1540,5,509,"3003 3026 4025 3036",16,"F","B",101,230515854,11,15,0
7,2023-03-11 00:00:00,2023-03-11 00:00:00,2305,9,923,"3101 3012 3028 4026 3034 3037 3039",52,"M","B",101,230906779,3,23,0
3,2023-03-14 00:00:00,2023-03-14 00:00:00,425,14,1494,"3003 3024 3035 3036 3101 3401 3701 4027",40,"M","W",101,231407013,3,4,0
4,2023-03-15 00:00:00,2023-03-08 00:00:00,2359,7,759,"3034 3037 3101 3401 3701 3011 3028 4007",22,"M","H",101,230707131,3,23,7
1,2023-11-19 00:00:00,2023-11-19 00:00:00,750,12,1203,"3004 3028 3030 4025",27,"M","H",101,231223376,11,7,0
6,2023-11-23 00:00:00,2023-11-17 00:00:00,2300,13,1363,"0605 3004 3026 3029 3033 3101 4013 3401 3701 3037",64,"M","O",101,231321027,11,23,6
7,2023-11-19 00:00:00,2023-11-18 00:00:00,2315,1,158,"3401 3701 4001 3036 0605 3004 3026 3029 3033 3101",23,"M","H",101,230124358,11,23,1
2,2023-03-13 00:00:00,2023-03-13 00:00:00,1335,6,643,"3033 3035 3037 3101 3401 3701 3004 3028 3030 4027",52,"M","O",101,230607134,3,13,0
7,2023-03-11 00:00:00,2023-03-11 00:00:00,1850,2,246,"3401 3701 3006 3028 3030 3033 3037 3101 0605 4024",31,"F","H",101,230207359,3,18,0
5,2023-11-16 00:00:00,2023-11-16 00:00:00,1330,19,1985,"3004 3028 4019 3034 3036 3101",23,"F","H",101,231916704,11,13,0
6,2023-11-23 00:00:00,2023-11-03 00:00:00,1700,8,853,"3004 3026 4027 3033 3035 3036 3401 3701",30,"M","H",101,230817197,11,17,20
1,2023-11-20 00:00:00,2023-11-19 00:00:00,2107,11,1115,"0605 3006 3028 3030 3033 3037 3101 3401 3701 4024",34,"M","O",101,231115945,11,21,1
2,2023-11-13 00:00:00,2023-11-13 00:00:00,1405,7,705,"3006 3028 4027 3034 3037 3101 3401 3701",40,"M","B",101,230717063,11,14,0
1,2023-11-19 00:00:00,2023-11-19 00:00:00,1305,14,1473,"3011 3028 4027 3032 3034 3037 3101 3401 3701",99,"X","O",101,231420473,11,13,0
4,2023-11-15 00:00:00,2023-11-15 00:00:00,1205,14,1402,"3004 3028 3030 3035 3037 3101 3401 3701 4027",65,"M","W",101,231420328,11,12,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1410,1,157,"0605 3003 3026 3033 3037 3101 4024 3401 3701 3029",36,"M","H",101,230124456,11,14,0
3,2023-11-14 00:00:00,2023-11-14 00:00:00,1220,12,1248,"3011 3028 3030 3032 4012",99,"M","O",101,231223090,11,12,0
1,2023-11-20 00:00:00,2023-11-19 00:00:00,1835,12,1232,"3003 3024 4025",35,"M","H",101,231223402,11,18,1
3,2023-11-21 00:00:00,2023-11-21 00:00:00,45,7,782,"3004 3028 3034 3036 4027 3101 3401 3701 3002",50,"F","B",101,230717369,11,0,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1905,15,1566,"3003 3024 4026 3033 3035 3037 3101",43,"M","H",101,231517879,11,19,0
6,2023-11-17 00:00:00,2023-11-17 00:00:00,210,1,141,"0605 3004 3025 3034 3036 3038 3101 4024 3401 3701",49,"M","A",101,230124233,11,2,0
1,2023-11-12 00:00:00,2023-11-12 00:00:00,200,11,1172,"3101 3401 3701 3037 3025 3033 0605 3011 3034 4024",29,"F","H",101,231115647,11,2,0
3,2023-11-15 00:00:00,2023-11-14 00:00:00,1940,5,584,"3006 3026 4025 3039 3602",29,"F","W",101,230515812,11,19,1
6,2023-11-17 00:00:00,2023-11-17 00:00:00,2025,12,1248,"3003 3025 3029 4025",32,"F","H",101,231223300,11,20,0
5,2023-11-17 00:00:00,2023-11-16 00:00:00,1600,10,1088,"3011 3028 4010 3030 3033 3034 3037",22,"M","O",101,231016049,11,16,1
5,2023-11-16 00:00:00,2023-11-16 00:00:00,1000,2,248,"3401 3701 3026 3102 0605 3003 3029 3037 3101 4024",32,"F","B",101,230221105,11,10,0
4,2023-11-15 00:00:00,2023-11-15 00:00:00,900,12,1208,"3004 3028 4025",51,"M","H",101,231223179,11,9,0
5,2023-11-17 00:00:00,2023-11-16 00:00:00,2145,13,1325,"0605 3006 3028 3030 3034 3037 3101 4024 3401 3701",40,"M","H",101,231320686,11,21,1
5,2023-03-16 00:00:00,2023-03-16 00:00:00,1530,3,315,"3004 3028 3034 4025",72,"M","O",110,230307859,3,15,0
2,2023-11-24 00:00:00,2023-11-06 00:00:00,1605,2,249,"3004 3026 3029 3036 0605 3101 3401 3701 4024",73,"M","A",101,230221460,11,16,18
5,2023-11-17 00:00:00,2023-11-16 00:00:00,1825,16,1684,"3028 4016 3030 3006 3036 3101",54,"M","O",101,231614141,11,18,1
3,2023-11-08 00:00:00,2023-11-07 00:00:00,1200,8,847,"3003 3026 3029 4027 3035 3037 3101 3401 3701",42,"M","B",101,230816621,11,12,1
1,2023-11-15 00:00:00,2023-10-08 00:00:00,200,14,1495,"3003 3026 3029 4027 3035 3037 3102 3401 3701",67,"M","B",101,231420315,10,2,38
6,2023-11-24 00:00:00,2023-11-24 00:00:00,45,4,429,"0605 3006 3028 3030 3033 3037 3401 3701 3101 4004",99,"F","H",101,230414654,11,0,0
2,2023-03-21 00:00:00,2023-03-20 00:00:00,2130,5,522,"3004 3028 3030 4025",40,"M","H",101,230506892,3,21,1
3,2023-11-21 00:00:00,2023-11-21 00:00:00,1530,13,1325,"0605 3004 3026 3029 3037 3101 4024 3401 3701 3033",39,"M","H",101,231320944,11,15,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1745,4,423,"0605 4024 3004 3026 3037 3101 3401 3701 3029 3033",74,"M","H",101,230414556,11,17,0
7,2023-11-18 00:00:00,2023-11-18 00:00:00,1444,1,118,"3101 3401 3701 4024 3006 3033 0605 3028 3039 3037",35,"F","H",101,230124349,11,14,0
3,2023-11-21 00:00:00,2023-11-21 00:00:00,1350,18,1824,"3003 3026 3029 4025",22,"F","H",101,231819693,11,13,0
3,2023-11-15 00:00:00,2023-11-14 00:00:00,2105,18,1826,"3004 3025 3029 4025",23,"F","H",101,231819358,11,21,1
4,2023-11-17 00:00:00,2023-11-15 00:00:00,1800,5,523,"3011 3029 3034 4005",99,"M","O",101,230515901,11,18,2
4,2023-02-08 00:00:00,2023-02-08 00:00:00,855,7,745,"3025 3036 3101 3401 3701 3034 3004 4027",58,"F","H",101,230705718,2,8,0
1,2023-11-22 00:00:00,2023-11-19 00:00:00,2105,18,1871,"3006 3028 3030 4018",39,"F","H",101,231819745,11,21,3
5,2023-11-22 00:00:00,2023-10-05 00:00:00,1030,5,513,"3008 3026 3029 4005",53,"M","H",101,230516048,10,10,48
2,2023-11-14 00:00:00,2023-11-13 00:00:00,2210,18,1831,"3006 3028 4018 3030 3037",52,"M","H",101,231819318,11,22,1
7,2023-11-19 00:00:00,2023-11-18 00:00:00,1800,11,1143,"3401 3701 0605 3004 3028 3033 3035 3037 3101 4024",36,"F","H",101,231115901,11,18,1
6,2023-11-17 00:00:00,2023-11-17 00:00:00,330,1,159,"4001 3011 3101 3034 0605 3401 3701 3036 3028 3030",22,"X","X",102,230124241,11,3,0
4,2023-11-15 00:00:00,2023-11-15 00:00:00,1600,9,904,"3004 3028 4026 3034 3101 3037",48,"M","W",101,230916403,11,16,0
3,2023-11-22 00:00:00,2023-11-21 00:00:00,2230,13,1313,"3006 3028 3030 0605 3101 3401 3701 4013 3037 3033",30,"F","H",101,231320978,11,22,1
6,2023-03-17 00:00:00,2023-03-17 00:00:00,400,10,1039,"3101 3006 3028 4026 3030 3037",40,"M","W",101,231006891,3,4,0
6,2023-11-24 00:00:00,2023-11-24 00:00:00,435,13,1375,"0605 3028 3030 3033 3101 3401 3701 4013 3006 3036",45,"F","H",101,231321035,11,4,0
3,2023-11-19 00:00:00,2023-11-14 00:00:00,1655,20,2074,"3004 3028 4027",64,"M","O",101,232018051,11,16,5
5,2023-11-18 00:00:00,2023-11-09 00:00:00,1120,14,1431,"3003 3024 3029 4027 3035 3037 3101 3401 3701",31,"M","H",101,231420447,11,11,9
2,2023-11-14 00:00:00,2023-11-13 00:00:00,2145,5,519,"3011 3024 3034 4005",99,"M","O",101,230515765,11,21,1
7,2023-11-19 00:00:00,2023-11-18 00:00:00,2000,18,1841,"3004 3028 3030 4025",17,"M","H",101,231819558,11,20,1
6,2023-11-17 00:00:00,2023-11-17 00:00:00,1730,5,513,"3006 3026 3029 4025",59,"F","A",101,230515921,11,17,0
7,2023-11-18 00:00:00,2023-11-18 00:00:00,1140,12,1251,"4025 3004 3028 3030 3036",61,"F","H",101,231223326,11,11,0
6,2023-11-24 00:00:00,2023-11-24 00:00:00,734,2,291,"3401 3701 0605 3006 3028 3030 3033 3037 3101 4024",55,"M","H",101,230221424,11,7,0
3,2023-11-15 00:00:00,2023-11-14 00:00:00,2300,12,1258,"3013 3036 3024 4025",69,"M","H",101,231223123,11,23,1
3,2023-11-14 00:00:00,2023-11-14 00:00:00,1525,19,1981,"3101 3003 3024 4026 3033 3035 3036 3029",44,"M","H",101,231916643,11,15,0
1,2023-11-19 00:00:00,2023-11-19 00:00:00,2100,21,2126,"3004 3026 4026 3029 3033 3035 3036",60,"M","H",101,232116664,11,21,0
6,2023-11-19 00:00:00,2023-11-17 00:00:00,305,3,327,"4025 3101 3037 3004",55,"M","B",101,230320015,11,3,2
3,2023-11-21 00:00:00,2023-11-21 00:00:00,950,13,1313,"0605 3004 3028 3030 3033 3036 3101 4024 3401 3701",73,"M","H",101,231320922,11,9,0
4,2023-11-16 00:00:00,2023-11-15 00:00:00,2315,18,1836,"3006 3028 4025 3030",64,"M","B",101,231819424,11,23,1
1,2023-11-19 00:00:00,2023-11-19 00:00:00,945,12,1203,"3004 3026 4025 3034 3036",60,"M","H",101,231223367,11,9,0
3,2023-11-21 00:00:00,2023-11-21 00:00:00,1155,5,551,"3004 3028 4025",45,"M","H",101,230516041,11,11,0
5,2023-11-17 00:00:00,2023-11-16 00:00:00,2300,2,257,"3401 3701 0605 3004 3026 3029 3036 3101 4001 3034",24,"F","B",101,230221108,11,23,1
4,2023-11-16 00:00:00,2023-11-15 00:00:00,2210,15,1513,"3101 3004 3028 4015 3030 1402",62,"M","H",101,231517682,11,22,1
1,2023-11-13 00:00:00,2023-11-12 00:00:00,2359,12,1283,"3003 3029 4025 3024",31,"M","B",101,231223008,11,23,1
3,2023-11-21 00:00:00,2023-11-21 00:00:00,1735,18,1801,"3004 3026 3029 4025",30,"M","H",101,231819697,11,17,0
6,2023-11-17 00:00:00,2023-11-17 00:00:00,100,6,649,"3006 3028 3030 3034 4027 3036 3101 3401 3701",22,"F","O",101,230617924,11,1,0
5,2023-11-16 00:00:00,2023-11-09 00:00:00,1030,18,1806,"3003 3024 3029 4025",62,"F","B",102,231819451,11,10,7
6,2023-11-17 00:00:00,2023-11-17 00:00:00,2140,13,1309,"3401 3701 3033 3102 0605 3011 3028 3037 3101 4024",40,"F","O",108,231320753,11,21,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1200,13,1381,"0605 3004 3026 3029 4024 3101 3401 3701 3036 3033",19,"M","H",101,231320867,11,12,0
2,2023-11-14 00:00:00,2023-11-13 00:00:00,2200,18,1824,"3004 3026 4018 3029 3037",59,"M","B",101,231819321,11,22,1
7,2023-11-19 00:00:00,2023-11-18 00:00:00,2000,4,439,"3401 3701 4004 0605 3004 3026 3033 3035 3037 3101",27,"M","H",101,230414508,11,20,1
1,2023-11-19 00:00:00,2023-11-19 00:00:00,1805,12,1263,"3004 3024 4025 3036",44,"F","B",101,231223399,11,18,0
7,2023-11-18 00:00:00,2023-11-18 00:00:00,1550,12,1267,"3003 3025 4025 3029 3036",45,"M","H",101,231223342,11,15,0
2,2023-11-13 00:00:00,2023-11-13 00:00:00,730,3,374,"3003 3026 3029 4003",42,"M","O",101,230319710,11,7,0
3,2023-11-21 00:00:00,2023-11-21 00:00:00,1150,7,773,"3009 3025 3034 3037 3101 3401 3701 4027 3002",45,"M","B",101,230717376,11,11,0
5,2023-11-16 00:00:00,2023-11-16 00:00:00,305,9,964,"3011 3026 4026 3033 3035 3037 3039",22,"F","W",101,230916410,11,3,0
3,2023-11-22 00:00:00,2023-11-21 00:00:00,1945,8,829,"3004 3026 3037 4027 3033 3035 3101 3401 3701",18,"M","W",101,230817113,11,19,1
1,2023-11-13 00:00:00,2023-11-12 00:00:00,2010,11,1183,"3401 3701 4011 3036 0605 3003 3025 3029 3033 3101",22,"M","H",101,231115691,11,20,1
6,2023-11-13 00:00:00,2023-11-10 00:00:00,2055,5,587,"3006 3024 4005 3029 3037",22,"M","H",101,230515750,11,20,3
3,2023-11-21 00:00:00,2023-11-21 00:00:00,2025,12,1269,"3006 3028 3039 4012 3602",40,"M","H",101,231223510,11,20,0
7,2023-11-18 00:00:00,2023-11-18 00:00:00,1700,5,505,"3004 3028 3030 4025",56,"F","B",101,230515950,11,17,0
5,2023-11-24 00:00:00,2023-11-23 00:00:00,1620,5,585,"3004 3028 3034 4005",99,"M","W",101,230516157,11,16,1
6,2023-11-24 00:00:00,2023-11-24 00:00:00,955,13,1371,"0605 3026 3033 3034 3037 3101 4013 3401 3701 3035",99,"M","O",101,231321067,11,9,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1530,15,1549,"3004 3028 4026 3034 3037 3101",54,"M","O",101,231517871,11,15,0
7,2023-11-18 00:00:00,2023-11-18 00:00:00,1010,21,2139,"3028 4021 3034 3037 3011 3101",37,"F","O",101,232116634,11,10,0
2,2023-11-20 00:00:00,2023-11-20 00:00:00,1755,13,1317,"0605 3101 3401 3701 4024 3004 3037 3029 3026 3033",36,"F","H",101,231320877,11,17,0
4,2023-11-22 00:00:00,2023-11-22 00:00:00,1025,18,1851,"3004 3026 3029 4025",22,"F","H",101,231819744,11,10,0
7,2023-03-13 00:00:00,2023-03-11 00:00:00,2310,2,257,"3401 3701 3036 0605 3006 3028 3033 3039 3101 4002",39,"M","H",101,230207414,3,23,2
6,2023-02-04 00:00:00,2023-02-03 00:00:00,1430,3,329,"3101 3004 3028 3030 4025",26,"M","H",101,230305742,2,14,1
4,2023-03-15 00:00:00,2023-03-15 00:00:00,2,3,341,"3006 3028 3030 4025",60,"M","B",101,230307774,3,0,0
7,2023-03-15 00:00:00,2023-03-11 00:00:00,510,7,769,"3034 3037 3101 3401 3701 3011 3026 3029 4007",64,"M","O",101,230707129,3,5,4
6,2023-02-10 00:00:00,2023-02-10 00:00:00,1525,5,558,"3037 3004 3028 3030 3101 0605",32,"F","H",101,230505511,2,15,0
1,2023-03-13 00:00:00,2023-03-12 00:00:00,1503,5,501,"3004 3028 3030 4005",49,"F","A",108,230506631,3,15,1
1,2023-11-26 00:00:00,2023-11-26 00:00:00,40,5,504,"3006 3026 4005 3029",26,"M","H",101,230516212,11,0,0
4,2023-02-16 00:00:00,2023-02-15 00:00:00,2230,7,758,"3035 3037 3101 3401 3701 3006 3028 3030 4027",50,"F","H",101,230706088,2,22,1
4,2023-03-15 00:00:00,2023-03-15 00:00:00,240,5,504,"4025 3011 3028 3030 3034",99,"M","W",101,230506671,3,2,0
3,2023-03-15 00:00:00,2023-03-14 00:00:00,755,5,532,"4025 3003 3026 3029",10,"F","H",101,230506684,3,7,1
5,2023-03-16 00:00:00,2023-03-16 00:00:00,715,5,526,"4025 3037 3004 3028 3101",60,"F","B",101,230506718,3,7,0
7,2023-03-11 00:00:00,2023-03-11 00:00:00,200,6,622,"3033 3034 3037 3101 3401 3701 3011 3028 3030 4006",46,"M","O",101,230607047,3,2,0
5,2023-03-15 00:00:00,2023-03-09 00:00:00,2320,7,705,"3024 3029 4007 3035 3037 3101 3401 3701 3063 3008",17,"M","W",101,230707123,3,23,6
2,2023-03-18 00:00:00,2023-03-13 00:00:00,45,9,909,"3003 3025 3029 3036 3101 4009",16,"F","H",101,230907046,3,0,5
3,2023-03-14 00:00:00,2023-03-14 00:00:00,2200,10,1044,"3101 3034 3026 4010 3037 3006",30,"M","O",101,231006766,3,22,0
4,2023-03-15 00:00:00,2023-03-15 00:00:00,1105,11,1175,"3004 3028 3033 3037 3101 4024 0605 3401 3701 3034",56,"M","W",101,231106804,3,11,0
6,2023-03-17 00:00:00,2023-03-17 00:00:00,600,11,1134,"3101 3401 3701 3033 3035 0605 3003 3025 3036 4011",24,"M","B",101,231106891,3,6,0
7,2023-03-12 00:00:00,2023-03-11 00:00:00,2215,12,1259,"3101 3006 3024 4025",21,"M","H",101,231208265,3,22,1
2,2023-03-06 00:00:00,2023-03-06 00:00:00,610,9,941,"3101 3004 3026 4026 3029 3037",52,"M","W",101,230906482,3,6,0
7,2023-03-13 00:00:00,2023-03-11 00:00:00,1850,12,1267,"3003 3025 3036 4025",19,"M","W",101,231208299,3,18,2
1,2023-03-12 00:00:00,2023-03-12 00:00:00,420,11,1147,"0605 3006 3028 3030 4011 3101 3401 3701 3037 3033",30,"F","W",101,231106688,3,4,0
7,2023-03-17 00:00:00,2023-03-11 00:00:00,600,13,1393,"0605 3101 3401 3701 4013 3006 3037 3028 3030 3033",27,"M","H",101,231307848,3,6,6
6,2023-03-03 00:00:00,2023-03-03 00:00:00,1340,13,1341,"3401 3701 0605 3004 3026 3029 3033 3037 3101 4024",71,"M","H",101,231307168,3,13,0
7,2023-03-12 00:00:00,2023-03-11 00:00:00,1945,13,1383,"3101 3401 3701 3037 3033 0605 3004 3028 3039 4013",35,"F","H",101,231307587,3,19,1
1,2023-03-12 00:00:00,2023-03-12 00:00:00,1132,13,1372,"3101 3401 3701 3036 3028 3034 0605 3004 3030 4013",31,"M","H",101,231307612,3,11,0
4,2023-03-15 00:00:00,2023-03-15 00:00:00,1745,13,1364,"3101 3401 3701 3037 3033 3028 0605 3011 3039 4024",21,"M","H",101,231307778,3,17,0
3,2023-03-14 00:00:00,2023-03-14 00:00:00,30,15,1548,"3037 3101 4015 3011 3028 3030 3034",30,"M","O",101,231507053,3,0,0
7,2023-03-18 00:00:00,2023-03-18 00:00:00,100,16,1656,"0605 1402",33,"M","H",101,231600617,3,1,0
3,2023-03-14 00:00:00,2023-03-14 00:00:00,1340,12,1243,"3004 3028 4018 3030",19,"M","H",101,231208407,3,13,0
1,2023-03-12 00:00:00,2023-03-12 00:00:00,115,17,1781,"3101 3011 3028 4017 3030 3034 3037",24,"M","O",101,231706830,3,1,0
6,2023-03-15 00:00:00,2023-03-03 00:00:00,335,18,1834,"3037 3006 3028 3030 3101",50,"M","W",101,231807653,3,3,12
1,2023-02-26 00:00:00,2023-02-26 00:00:00,815,21,2189,"3004 3026 3034 3036 4026 3101",62,"F","H",101,232106103,2,8,0
5,2023-03-15 00:00:00,2023-03-09 00:00:00,900,18,1824,"3004 3026 4025 3029 3101",39,"F","H",101,231807651,3,9,6
3,2023-03-14 00:00:00,2023-03-14 00:00:00,1715,18,1801,"4025 3004 3028 3034",43,"M","B",101,231807642,3,17,0
4,2023-03-15 00:00:00,2023-03-15 00:00:00,815,19,1935,"3037 3101 3004 3026 4026 3029",36,"F","O",101,231906986,3,8,0
7,2023-03-18 00:00:00,2023-03-18 00:00:00,1109,17,1727,"3011 3028 4026 3030 3034 3037 3101",23,"M","W",101,231707059,3,11,0
4,2023-03-15 00:00:00,2023-03-15 00:00:00,1410,19,1981,"3101 3004 3026 4026 3029 3037",21,"F","H",101,231906987,3,14,0
2,2023-11-27 00:00:00,2023-11-27 00:00:00,1200,7,762,"3004 3026 3029 3035 3037 3101 3401 3701 4027",51,"F","O",101,230717619,11,12,0
1,2023-03-19 00:00:00,2023-03-19 00:00:00,1320,15,1567,"3004 3024 4026 3036 3602 3101",23,"M","H",101,231507247,3,13,0
4,2023-03-22 00:00:00,2023-03-22 00:00:00,1750,11,1173,"3101 3401 3701 3006 3037 3033 0605 3028 3034 4024",35,"M","H",101,231107054,3,17,0
5,2023-03-16 00:00:00,2023-03-16 00:00:00,1515,1,152,"3026 3029 3101 3004 0605 3401 3701 4001 3037 3033",65,"F","W",101,230108802,3,15,0
3,2023-03-21 00:00:00,2023-03-14 00:00:00,1809,1,171,"0605 3101 3401 3701 4001 3004 3037 3028 3030 3033",35,"M","O",101,230109063,3,18,7
7,2023-03-18 00:00:00,2023-03-18 00:00:00,1130,16,1668,"3101 3006 3028 4026 3030 3037",50,"F","W",101,231606391,3,11,0
5,2023-03-23 00:00:00,2023-03-23 00:00:00,800,1,162,"0605 3004 3028 3033 3034 3037 3101 4024 3401 3701",41,"M","H",101,230109188,3,8,0
2,2023-03-20 00:00:00,2023-03-20 00:00:00,540,12,1258,"3011 3028 4025 3034 3032",30,"F","H",108,231208695,3,5,0
6,2023-03-17 00:00:00,2023-03-17 00:00:00,1150,3,311,"3004 3028 3030 3034 4025",55,"M","B",101,230307900,3,11,0
7,2023-03-18 00:00:00,2023-03-18 00:00:00,1617,2,237,"0605 3012 3028 3032 3034 4024 3002",21,"M","H",101,230207659,3,16,0
1,2023-03-12 00:00:00,2023-03-12 00:00:00,2100,21,2189,"3028 4026 3034 3037 3006 3602 3101",53,"M","W",101,232106652,3,21,0
6,2023-03-24 00:00:00,2023-03-17 00:00:00,1610,2,241,"3030 0605 4024",39,"F","B",101,230207955,3,16,7
1,2023-03-20 00:00:00,2023-03-19 00:00:00,2045,18,1864,"3004 3028 4025 3030 3034 3036",22,"F","B",101,231807859,3,20,1
3,2023-11-28 00:00:00,2023-11-28 00:00:00,350,7,774,"3011 3028 3030 3035 3037 4027 3101 3401 3701",50,"M","A",108,230717641,11,3,0
6,2023-03-25 00:00:00,2023-03-24 00:00:00,1100,10,1041,"3029 3101 3004 3026 4010 3037",40,"F","O",101,231007221,3,11,1
5,2023-03-17 00:00:00,2023-03-16 00:00:00,2035,19,1903,"3101 3004 3028 4026 3030 3034 3037",49,"M","H",101,231907048,3,20,1
1,2023-03-19 00:00:00,2023-03-19 00:00:00,1140,8,849,"3004 3025 4027 3034 3036 3101 3401 3701",58,"M","H",101,230807330,3,11,0
2,2023-03-21 00:00:00,2023-03-20 00:00:00,2200,3,321,"3003 3025 3029 3101 4025",46,"F","B",101,230308070,3,22,1
6,2023-11-28 00:00:00,2023-09-08 00:00:00,100,7,769,"3004 3024 3029 3036 3035 3101 3401 3701 4027",55,"M","H",101,230717691,9,1,81
4,2023-11-28 00:00:00,2023-10-18 00:00:00,1416,7,782,"4027 3004 3028 3030",22,"F","W",101,230717660,10,14,41
